,BHEvaluation,BHEvaluation,OUH,OUH,UHB,UHB,PUH,PUH
,TPR,FPR,TPR,FPR,TPR,FPR,TPR,FPR
Value,,,,,,,,
97,0.4413793103448276,0.21483622350674375,0.03496868475991649,0.010705479040115476,0.5098039215686274,0.33492252681764006,0.03763440860215054,0.019962623173632347
98,0.4482758620689655,0.21483622350674375,0.03496868475991649,0.011186624165513923,0.5196078431372549,0.33492252681764006,0.03763440860215054,0.02089704383282365
99,0.4482758620689655,0.2186897880539499,0.03549060542797495,0.011186624165513923,0.5196078431372549,0.3361144219308701,0.038306451612903226,0.02089704383282365
100,0.45517241379310347,0.2186897880539499,0.03549060542797495,0.011246767306188728,0.5294117647058824,0.3361144219308701,0.038306451612903226,0.02183146449201495
101,0.45517241379310347,0.220616570327553,0.0360125260960334,0.011246767306188728,0.5294117647058824,0.33730631704410013,0.038978494623655914,0.02183146449201495
102,0.4689655172413793,0.220616570327553,0.0360125260960334,0.011306910446863536,0.5392156862745098,0.33730631704410013,0.038978494623655914,0.02200135915732246
103,0.4689655172413793,0.22639691714836224,0.037578288100208766,0.011306910446863536,0.5392156862745098,0.3504171632896305,0.0396505376344086,0.02200135915732246
104,0.47586206896551725,0.22639691714836224,0.037578288100208766,0.011427196728213147,0.5490196078431373,0.3504171632896305,0.0396505376344086,0.02234114848793748
105,0.47586206896551725,0.2321772639691715,0.038622129436325675,0.011427196728213147,0.5490196078431373,0.3528009535160906,0.04032258064516129,0.02234114848793748
106,0.4827586206896552,0.2321772639691715,0.038622129436325675,0.01154748300956276,0.5588235294117647,0.3528009535160906,0.04032258064516129,0.022765885151206252
107,0.4827586206896552,0.23410404624277456,0.03914405010438413,0.01154748300956276,0.5588235294117647,0.35518474374255066,0.04099462365591398,0.022765885151206252
108,0.496551724137931,0.23410404624277456,0.03914405010438413,0.011727912431587178,0.5686274509803921,0.35518474374255066,0.04099462365591398,0.023020727149167516
109,0.496551724137931,0.2350674373795761,0.03966597077244259,0.011727912431587178,0.5686274509803921,0.3563766388557807,0.041666666666666664,0.023020727149167516
110,0.503448275862069,0.2350674373795761,0.03966597077244259,0.01184819871293679,0.5784313725490197,0.3563766388557807,0.041666666666666664,0.023190621814475027
111,0.503448275862069,0.23603082851637766,0.04018789144050104,0.01184819871293679,0.5784313725490197,0.36114421930870083,0.043010752688172046,0.023190621814475027
112,0.5103448275862069,0.23603082851637766,0.04018789144050104,0.011908341853611596,0.5882352941176471,0.36114421930870083,0.043010752688172046,0.0236153584777438
113,0.5103448275862069,0.23892100192678228,0.0407098121085595,0.011908341853611596,0.5882352941176471,0.36233611442193087,0.043682795698924734,0.0236153584777438
114,0.5172413793103449,0.23892100192678228,0.0407098121085595,0.012870632104408492,0.5980392156862745,0.36233611442193087,0.043682795698924734,0.025059463132857628
115,0.5172413793103449,0.2466281310211946,0.04123173277661795,0.012870632104408492,0.5980392156862745,0.367103694874851,0.04435483870967742,0.025059463132857628
116,0.5241379310344828,0.2466281310211946,0.04123173277661795,0.012930775245083298,0.6078431372549019,0.367103694874851,0.04435483870967742,0.025144410465511382
117,0.5241379310344828,0.24855491329479767,0.042275574112734866,0.012930775245083298,0.6078431372549019,0.37544696066746125,0.04502688172043011,0.025144410465511382
118,0.5310344827586206,0.24855491329479767,0.042275574112734866,0.013291634089132134,0.6176470588235294,0.37544696066746125,0.04502688172043011,0.02522935779816514
119,0.5310344827586206,0.25529865125240847,0.04279749478079332,0.013291634089132134,0.6176470588235294,0.38259833134684146,0.0456989247311828,0.02522935779816514
120,0.5379310344827586,0.25529865125240847,0.04279749478079332,0.013351777229806941,0.6274509803921569,0.38259833134684146,0.0456989247311828,0.025908936459395175
121,0.5379310344827586,0.2610789980732177,0.043319415448851775,0.013351777229806941,0.6274509803921569,0.3837902264600715,0.046370967741935484,0.025908936459395175
122,0.5448275862068965,0.2610789980732177,0.043319415448851775,0.01365249293318097,0.6372549019607843,0.3837902264600715,0.046370967741935484,0.026078831124702686
123,0.5448275862068965,0.2678227360308285,0.04384133611691023,0.01365249293318097,0.6372549019607843,0.38974970202622167,0.04704301075268817,0.026078831124702686
124,0.5517241379310345,0.2678227360308285,0.04384133611691023,0.013772779214530583,0.6470588235294118,0.38974970202622167,0.04704301075268817,0.026248725790010193
125,0.5517241379310345,0.2726396917148362,0.044363256784968684,0.013772779214530583,0.6470588235294118,0.39451728247914186,0.049059139784946235,0.026248725790010193
126,0.5586206896551724,0.2726396917148362,0.044363256784968684,0.013832922355205389,0.6568627450980392,0.39451728247914186,0.049059139784946235,0.027692830445124023
127,0.5586206896551724,0.27842003853564545,0.04488517745302714,0.013832922355205389,0.6568627450980392,0.40166865315852207,0.04973118279569892,0.027692830445124023
128,0.5655172413793104,0.27842003853564545,0.04488517745302714,0.014434353761953449,0.6764705882352942,0.40166865315852207,0.04973118279569892,0.028627251104315323
129,0.5655172413793104,0.28034682080924855,0.04540709812108559,0.014434353761953449,0.6764705882352942,0.4135876042908224,0.05040322580645161,0.028627251104315323
130,0.5793103448275863,0.28034682080924855,0.04540709812108559,0.014494496902628256,0.6862745098039216,0.4135876042908224,0.05040322580645161,0.02871219843696908
131,0.5793103448275863,0.2813102119460501,0.04592901878914405,0.014494496902628256,0.6862745098039216,0.41477949940405245,0.05174731182795699,0.02871219843696908
132,0.5862068965517241,0.2813102119460501,0.04592901878914405,0.014614783183977867,0.696078431372549,0.41477949940405245,0.05174731182795699,0.028882093102276588
133,0.5862068965517241,0.28901734104046245,0.04645093945720251,0.014614783183977867,0.696078431372549,0.42908224076281287,0.05309139784946237,0.028882093102276588
134,0.593103448275862,0.28901734104046245,0.04645093945720251,0.015276357731400734,0.7058823529411765,0.42908224076281287,0.05309139784946237,0.0299864084267754
135,0.593103448275862,0.3063583815028902,0.04697286012526096,0.015276357731400734,0.7058823529411765,0.44219308700834326,0.053763440860215055,0.0299864084267754
136,0.6,0.3063583815028902,0.04697286012526096,0.015516930294099958,0.7156862745098039,0.44219308700834326,0.053763440860215055,0.0309208290859667
137,0.6,0.31213872832369943,0.04749478079331942,0.015516930294099958,0.7156862745098039,0.4445768772348033,0.05443548387096774,0.0309208290859667
138,0.6068965517241379,0.31213872832369943,0.04749478079331942,0.01563721657544957,0.7254901960784313,0.4445768772348033,0.05443548387096774,0.03126061841658172
139,0.6068965517241379,0.3159922928709056,0.048538622129436326,0.01563721657544957,0.7254901960784313,0.44815256257449343,0.05510752688172043,0.03126061841658172
140,0.6137931034482759,0.3159922928709056,0.049582463465553235,0.01563721657544957,0.7352941176470589,0.44815256257449343,0.05510752688172043,0.03160040774719674
141,0.6137931034482759,0.31695568400770713,0.050626304801670144,0.01563721657544957,0.7352941176470589,0.47079856972586415,0.05577956989247312,0.03160040774719674
142,0.6206896551724138,0.31695568400770713,0.050626304801670144,0.015817645997473987,0.7450980392156863,0.47079856972586415,0.05577956989247312,0.03211009174311927
143,0.6206896551724138,0.3217726396917148,0.0511482254697286,0.015817645997473987,0.7450980392156863,0.5017878426698451,0.05712365591397849,0.03211009174311927
144,0.6344827586206897,0.3217726396917148,0.0511482254697286,0.015877789138148794,0.7549019607843137,0.5017878426698451,0.05712365591397849,0.03270472307169555
145,0.6344827586206897,0.325626204238921,0.05167014613778706,0.015877789138148794,0.7549019607843137,0.5089392133492253,0.05779569892473118,0.03270472307169555
146,0.6413793103448275,0.325626204238921,0.05167014613778706,0.01641907740422205,0.7647058823529411,0.5089392133492253,0.05779569892473118,0.032789670404349304
147,0.6413793103448275,0.3285163776493256,0.05271398747390397,0.01641907740422205,0.7647058823529411,0.5303933253873659,0.05846774193548387,0.032789670404349304
148,0.6551724137931034,0.3285163776493256,0.05271398747390397,0.016479220544896856,0.7745098039215687,0.5303933253873659,0.05846774193548387,0.03321440706761808
149,0.6551724137931034,0.34778420038535646,0.054279749478079335,0.016479220544896856,0.7745098039215687,0.533969010727056,0.05913978494623656,0.03321440706761808
150,0.6689655172413793,0.34778420038535646,0.054279749478079335,0.01684007938894569,0.7941176470588235,0.533969010727056,0.05913978494623656,0.03329935440027183
151,0.6689655172413793,0.3603082851637765,0.054801670146137786,0.01684007938894569,0.7941176470588235,0.5423122765196663,0.05981182795698925,0.03329935440027183
152,0.6758620689655173,0.3603082851637765,0.054801670146137786,0.016960365670295303,0.7941176470588235,0.5446960667461264,0.05981182795698925,0.033893985728848115
153,0.6758620689655173,0.3622350674373796,0.055845511482254695,0.016960365670295303,0.803921568627451,0.5446960667461264,0.06048387096774194,0.033893985728848115
154,0.6827586206896552,0.3622350674373796,0.055845511482254695,0.017080651951644914,0.803921568627451,0.5625744934445769,0.06048387096774194,0.03423377505946313
155,0.6827586206896552,0.3631984585741811,0.05636743215031315,0.017080651951644914,0.8137254901960784,0.5625744934445769,0.06182795698924731,0.03423377505946313
156,0.6896551724137931,0.3631984585741811,0.05636743215031315,0.017501653936368558,0.8137254901960784,0.5744934445768772,0.06182795698924731,0.03567787971457696
157,0.6896551724137931,0.3737957610789981,0.05688935281837161,0.017501653936368558,0.8235294117647058,0.5744934445768772,0.0625,0.03567787971457696
158,0.696551724137931,0.3737957610789981,0.05688935281837161,0.01762194021771817,0.8235294117647058,0.5756853396901073,0.0625,0.036272511043153245
159,0.696551724137931,0.38439306358381503,0.05793319415448852,0.01762194021771817,0.8333333333333334,0.5756853396901073,0.06317204301075269,0.036272511043153245
160,0.7034482758620689,0.38439306358381503,0.05793319415448852,0.017682083358392976,0.8333333333333334,0.5923718712753278,0.06317204301075269,0.03848114169215087
161,0.7034482758620689,0.3892100192678227,0.05845511482254697,0.017682083358392976,0.8431372549019608,0.5923718712753278,0.06384408602150538,0.03848114169215087
162,0.7172413793103448,0.3892100192678227,0.05845511482254697,0.017982799061767005,0.8431372549019608,0.6257449344457687,0.06384408602150538,0.038651036357458375
163,0.7172413793103448,0.3978805394990366,0.059498956158663886,0.017982799061767005,0.8529411764705882,0.6257449344457687,0.06451612903225806,0.038651036357458375
164,0.7241379310344828,0.3978805394990366,0.059498956158663886,0.018042942202441813,0.8529411764705882,0.7461263408820024,0.06451612903225806,0.039160720353380904
165,0.7241379310344828,0.4007707129094412,0.06002087682672234,0.018103085343116616,0.8627450980392157,0.7461263408820024,0.06518817204301075,0.039160720353380904
166,0.7310344827586207,0.4007707129094412,0.06002087682672234,0.01840380104649065,0.8627450980392157,0.7485101311084624,0.06518817204301075,0.03958545701664968
167,0.7310344827586207,0.4393063583815029,0.060542797494780795,0.01840380104649065,0.8725490196078431,0.7485101311084624,0.06586021505376344,0.03958545701664968
168,0.7448275862068966,0.4393063583815029,0.060542797494780795,0.01864437360918987,0.8725490196078431,0.7508939213349225,0.06586021505376344,0.04001019367991845
169,0.7448275862068966,0.4479768786127168,0.061586638830897704,0.01864437360918987,0.8823529411764706,0.7508939213349225,0.06653225806451613,0.04001019367991845
170,0.7517241379310344,0.4479768786127168,0.061586638830897704,0.018764659890539485,0.8823529411764706,0.7520858164481525,0.06653225806451613,0.040519877675840976
171,0.7517241379310344,0.4489402697495183,0.06210855949895616,0.018764659890539485,0.8921568627450981,0.7520858164481525,0.06854838709677419,0.040519877675840976
172,0.7586206896551724,0.4489402697495183,0.06210855949895616,0.01882480303121429,0.8921568627450981,0.7699642431466031,0.06854838709677419,0.041879034998301055
173,0.7586206896551724,0.45375722543352603,0.06263048016701461,0.01882480303121429,0.9019607843137255,0.7699642431466031,0.06922043010752688,0.041879034998301055
174,0.7655172413793103,0.45375722543352603,0.06263048016701461,0.019125518734588322,0.9019607843137255,0.798569725864124,0.06922043010752688,0.042303771661569824
175,0.7655172413793103,0.47784200385356457,0.06315240083507306,0.019125518734588322,0.9117647058823529,0.798569725864124,0.06989247311827956,0.042303771661569824
176,0.7724137931034483,0.47784200385356457,0.06315240083507306,0.019666807000661573,0.9117647058823529,0.8224076281287247,0.06989247311827956,0.042388718994223584
177,0.7724137931034483,0.48747591522157996,0.06419624217118998,0.019666807000661573,0.9215686274509803,0.8224076281287247,0.07123655913978495,0.042388718994223584
178,0.7793103448275862,0.48747591522157996,0.06419624217118998,0.01972695014133638,0.9215686274509803,0.8235995232419547,0.07123655913978495,0.04255861365953109
179,0.7793103448275862,0.5067437379576107,0.06471816283924843,0.01972695014133638,0.9313725490196079,0.8235995232419547,0.07325268817204302,0.04255861365953109
180,0.7793103448275862,0.5086705202312138,0.06471816283924843,0.01984723642268599,0.9313725490196079,0.8641239570917759,0.07325268817204302,0.043153244988107374
181,0.7793103448275862,0.5163776493256262,0.0652400835073069,0.01984723642268599,0.9509803921568627,0.8641239570917759,0.0739247311827957,0.043153244988107374
182,0.7862068965517242,0.5163776493256262,0.0652400835073069,0.0199073795633608,0.9509803921568627,0.867699642431466,0.0739247311827957,0.04519198097179748
183,0.7862068965517242,0.5539499036608864,0.06576200417536535,0.0199073795633608,0.9607843137254902,0.867699642431466,0.07459677419354839,0.04519198097179748
184,0.7931034482758621,0.5539499036608864,0.06576200417536535,0.019967522704035606,0.9607843137254902,0.8712753277711561,0.07459677419354839,0.046296296296296294
185,0.7931034482758621,0.5616570327552987,0.0662839248434238,0.019967522704035606,0.9705882352941176,0.8712753277711561,0.07526881720430108,0.046296296296296294
186,0.8,0.5616570327552987,0.0662839248434238,0.020087808985385217,0.9705882352941176,0.8915375446960667,0.07526881720430108,0.04646619096160381
