,BHEvaluation,BHEvaluation,UHB,UHB,OUH,OUH,PUH,PUH
,TPR,FPR,TPR,FPR,TPR,FPR,TPR,FPR
Value,,,,,,,,
513,,,,,0.2938413361169102,0.027906417273110003,0.4529569892473118,0.03618756371049949
514,,,,,0.2938413361169102,0.02808684669513442,0.4543010752688172,0.03618756371049949
515,,,,,0.2948851774530271,0.02808684669513442,0.4543010752688172,0.03661230037376827
516,,,,,0.29592901878914407,0.02808684669513442,0.4549731182795699,0.03661230037376827
517,,,,,0.29592901878914407,0.028327419257833643,0.4549731182795699,0.03669724770642202
518,,,,,0.2964509394572025,0.028327419257833643,0.45564516129032256,0.03669724770642202
519,,,,,0.2964509394572025,0.028447705539183257,0.45564516129032256,0.037037037037037035
520,,,,,0.296972860125261,0.028447705539183257,0.45631720430107525,0.037037037037037035
521,,,,,0.296972860125261,0.028628134961207675,0.45631720430107525,0.03763166836561332
522,,,,,0.296972860125261,0.028748421242557286,0.4576612903225806,0.03763166836561332
523,,,,,0.2980167014613779,0.028748421242557286,0.4576612903225806,0.037886510363574585
524,,,,,0.2980167014613779,0.028928850664581705,0.4583333333333333,0.037886510363574585
525,,,,,0.2985386221294363,0.028928850664581705,0.4583333333333333,0.03797145769622834
526,,,,,0.2985386221294363,0.028988993805256512,0.4596774193548387,0.03797145769622834
527,,,,,0.2990605427974948,0.028988993805256512,0.4596774193548387,0.038141352361535846
528,,,,,0.2990605427974948,0.029049136945931316,0.4603494623655914,0.038141352361535846
529,,,,,0.29958246346555323,0.029049136945931316,0.4603494623655914,0.0382262996941896
530,,,,,0.29958246346555323,0.029109280086606123,0.46169354838709675,0.0382262996941896
531,,,,,0.3001043841336117,0.029109280086606123,0.46169354838709675,0.03856608902480462
532,,,,,0.3001043841336117,0.029229566367955734,0.46236559139784944,0.03856608902480462
533,,,,,0.30062630480167013,0.029229566367955734,0.46236559139784944,0.03882093102276588
534,,,,,0.30062630480167013,0.029349852649305348,0.4643817204301075,0.03882093102276588
535,,,,,0.3011482254697286,0.029349852649305348,0.4643817204301075,0.0389908256880734
536,,,,,0.3011482254697286,0.02947013893065496,0.4650537634408602,0.0389908256880734
537,,,,,0.30167014613778703,0.02947013893065496,0.4650537634408602,0.039160720353380904
538,,,,,0.30167014613778703,0.02959042521200457,0.46706989247311825,0.039160720353380904
539,,,,,0.30219206680584554,0.02959042521200457,0.46706989247311825,0.039415562351342165
540,,,,,0.30219206680584554,0.029650568352679377,0.46774193548387094,0.039415562351342165
541,,,,,0.302713987473904,0.029650568352679377,0.46774193548387094,0.039500509683995925
542,,,,,0.302713987473904,0.029710711493354185,0.46908602150537637,0.039500509683995925
543,,,,,0.30427974947807934,0.029710711493354185,0.46908602150537637,0.03967040434930343
544,,,,,0.30427974947807934,0.02977085463402899,0.46975806451612906,0.03967040434930343
545,,,,,0.3048016701461378,0.02977085463402899,0.46975806451612906,0.039755351681957186
546,,,,,0.3048016701461378,0.030131713478077825,0.47043010752688175,0.039755351681957186
547,,,,,0.30636743215031315,0.030131713478077825,0.47043010752688175,0.03984029901461094
548,,,,,0.30636743215031315,0.030251999759427436,0.4717741935483871,0.03984029901461094
549,,,,,0.3068893528183716,0.030251999759427436,0.4717741935483871,0.04001019367991845
550,,,,,0.3068893528183716,0.03049257232212666,0.4724462365591398,0.04001019367991845
551,,,,,0.30741127348643005,0.03049257232212666,0.4724462365591398,0.04018008834522596
552,,,,,0.30741127348643005,0.03067300174415108,0.4778225806451613,0.04018008834522596
553,,,,,0.3079331941544885,0.03067300174415108,0.4778225806451613,0.04043493034318722
554,,,,,0.3079331941544885,0.030913574306850305,0.4791666666666667,0.04043493034318722
555,,,,,0.30845511482254695,0.030913574306850305,0.4791666666666667,0.040519877675840976
556,,,,,0.30845511482254695,0.03097371744752511,0.4798387096774194,0.040519877675840976
557,,,,,0.3089770354906054,0.03097371744752511,0.4798387096774194,0.04068977234114849
558,,,,,0.3089770354906054,0.031033860588199916,0.48118279569892475,0.04068977234114849
559,,,,,0.3094989561586639,0.031033860588199916,0.48118279569892475,0.04094461433910975
560,,,,,0.3094989561586639,0.031094003728874723,0.4838709677419355,0.04094461433910975
561,,,,,0.31002087682672236,0.031094003728874723,0.4838709677419355,0.04111450900441726
562,,,,,0.31002087682672236,0.031154146869549527,0.4845430107526882,0.04111450900441726
563,,,,,0.3105427974947808,0.031154146869549527,0.4845430107526882,0.04119945633707102
564,,,,,0.3105427974947808,0.03127443315089914,0.4852150537634409,0.04119945633707102
565,,,,,0.3115866388308977,0.03127443315089914,0.4852150537634409,0.04145429833503228
566,,,,,0.3115866388308977,0.03139471943224875,0.4879032258064516,0.04145429833503228
567,,,,,0.31210855949895616,0.03139471943224875,0.4879032258064516,0.0417940876656473
568,,,,,0.31210855949895616,0.031454862572923556,0.489247311827957,0.0417940876656473
569,,,,,0.3126304801670146,0.031454862572923556,0.489247311827957,0.041879034998301055
570,,,,,0.3126304801670146,0.031635291994947974,0.4946236559139785,0.041879034998301055
571,,,,,0.31315240083507306,0.031635291994947974,0.4946236559139785,0.042303771661569824
572,,,,,0.31315240083507306,0.0318758645576472,0.4959677419354839,0.042303771661569824
573,,,,,0.3147181628392484,0.0318758645576472,0.4959677419354839,0.0427285083248386
574,,,,,0.3147181628392484,0.03199615083899681,0.49663978494623656,0.0427285083248386
575,,,,,0.3157620041753653,0.03199615083899681,0.49663978494623656,0.042898402990146106
576,,,,,0.3162839248434238,0.03199615083899681,0.49731182795698925,0.042898402990146106
577,,,,,0.3162839248434238,0.03241715282372046,0.49731182795698925,0.04357798165137615
578,,,,,0.3168058455114823,0.03241715282372046,0.49798387096774194,0.04357798165137615
579,,,,,0.3168058455114823,0.03247729596439526,0.49798387096774194,0.043917770981991164
580,,,,,0.3178496868475992,0.03247729596439526,0.4993279569892473,0.043917770981991164
581,,,,,0.3178496868475992,0.03307872737114332,0.4993279569892473,0.04400271831464492
582,,,,,0.31837160751565763,0.03307872737114332,0.5,0.04400271831464492
583,,,,,0.31837160751565763,0.03313887051181813,0.5,0.04408766564729868
584,,,,,0.32045929018789143,0.03313887051181813,0.5026881720430108,0.04408766564729868
585,,,,,0.32045929018789143,0.03325915679316774,0.5026881720430108,0.04417261297995243
586,,,,,0.3209812108559499,0.03325915679316774,0.5033602150537635,0.04417261297995243
587,,,,,0.3209812108559499,0.03368015877789138,0.5033602150537635,0.044512402310567446
588,,,,,0.3220250521920668,0.03368015877789138,0.5040322580645161,0.044512402310567446
589,,,,,0.3220250521920668,0.03374030191856619,0.5040322580645161,0.04485219164118247
590,,,,,0.32254697286012524,0.03374030191856619,0.5060483870967742,0.04485219164118247
591,,,,,0.32254697286012524,0.03392073134059061,0.5060483870967742,0.04493713897383622
592,,,,,0.32306889352818374,0.03392073134059061,0.5073924731182796,0.04493713897383622
593,,,,,0.32306889352818374,0.03398087448126541,0.5073924731182796,0.045022086306489975
594,,,,,0.3235908141962422,0.03398087448126541,0.5080645161290323,0.045022086306489975
595,,,,,0.3235908141962422,0.034041017621940214,0.5080645161290323,0.04510703363914373
596,,,,,0.32411273486430064,0.034041017621940214,0.508736559139785,0.04510703363914373
597,,,,,0.32411273486430064,0.034101160762615025,0.508736559139785,0.04527692830445124
598,,,,,0.32620041753653445,0.034101160762615025,0.5094086021505376,0.04527692830445124
599,,,,,0.32620041753653445,0.03446201960666386,0.5094086021505376,0.04544682296975875
600,,,,,0.3267223382045929,0.03446201960666386,0.5100806451612904,0.04544682296975875
601,,,,,0.3267223382045929,0.03470259216936308,0.5100806451612904,0.045531770302412504
602,,,,,0.32724425887265135,0.03470259216936308,0.5114247311827957,0.045531770302412504
603,,,,,0.32724425887265135,0.03506345101341192,0.5114247311827957,0.04561671763506626
604,,,,,0.3277661795407098,0.03506345101341192,0.5120967741935484,0.04561671763506626
605,,,,,0.3277661795407098,0.03578516870150959,0.5120967741935484,0.04621134896364254
606,,,,,0.32828810020876825,0.03578516870150959,0.5134408602150538,0.04621134896364254
607,,,,,0.32828810020876825,0.03626631382690804,0.5134408602150538,0.046296296296296294
608,,,,,0.3298538622129436,0.03626631382690804,0.5147849462365591,0.046296296296296294
609,,,,,0.3298538622129436,0.03656702953028207,0.5147849462365591,0.046381243628950054
610,,,,,0.3303757828810021,0.03656702953028207,0.5154569892473119,0.046381243628950054
611,,,,,0.3303757828810021,0.036988031515005716,0.5154569892473119,0.04655113829425756
612,,,,,0.33089770354906056,0.036988031515005716,0.5174731182795699,0.04655113829425756
613,,,,,0.33089770354906056,0.037108317796355324,0.5174731182795699,0.046890927624872576
614,,,,,0.331419624217119,0.037108317796355324,0.5181451612903226,0.046890927624872576
615,,,,,0.331419624217119,0.03734889035905455,0.5181451612903226,0.04706082229018009
616,,,,,0.3324634655532359,0.03734889035905455,0.5188172043010753,0.04706082229018009
617,,,,,0.3324634655532359,0.037589462921753775,0.5188172043010753,0.047145769622833844
618,,,,,0.33298538622129437,0.037589462921753775,0.5208333333333334,0.047145769622833844
619,,,,,0.33298538622129437,0.03764960606242858,0.5208333333333334,0.04731566428814135
620,,,,,0.3335073068893528,0.03764960606242858,0.5221774193548387,0.04731566428814135
621,,,,,0.3335073068893528,0.037830035484452997,0.5221774193548387,0.047400611620795105
622,,,,,0.3355949895615866,0.037830035484452997,0.5241935483870968,0.047400611620795105
623,,,,,0.3355949895615866,0.038010464906477415,0.5241935483870968,0.04748555895344886
624,,,,,0.33611691022964507,0.038010464906477415,0.5248655913978495,0.04748555895344886
625,,,,,0.33611691022964507,0.038491610031875866,0.5248655913978495,0.04757050628610262
626,,,,,0.33716075156576203,0.038491610031875866,0.5255376344086021,0.04757050628610262
627,,,,,0.33716075156576203,0.039093041438623924,0.5255376344086021,0.048250084947332655
628,,,,,0.3376826722338205,0.039093041438623924,0.5262096774193549,0.048250084947332655
629,,,,,0.3376826722338205,0.039333614001323146,0.5262096774193549,0.048504926945293916
630,,,,,0.33820459290187893,0.039333614001323146,0.5268817204301075,0.048504926945293916
631,,,,,0.33820459290187893,0.039514043423347564,0.5268817204301075,0.049014610941216445
632,,,,,0.3387265135699374,0.039514043423347564,0.5275537634408602,0.049014610941216445
633,,,,,0.3387265135699374,0.03975461598604679,0.5275537634408602,0.0490995582738702
634,,,,,0.3397703549060543,0.03975461598604679,0.5288978494623656,0.0490995582738702
635,,,,,0.3397703549060543,0.04011547483009563,0.5288978494623656,0.04926945293917771
636,,,,,0.3418580375782881,0.04011547483009563,0.5295698924731183,0.04926945293917771
637,,,,,0.3418580375782881,0.04023576111144524,0.5295698924731183,0.05045871559633028
638,,,,,0.34237995824634654,0.04023576111144524,0.530241935483871,0.05045871559633028
639,,,,,0.34237995824634654,0.04077704937751849,0.530241935483871,0.05054366292898403
640,,,,,0.34342379958246344,0.04077704937751849,0.5315860215053764,0.05054366292898403
641,,,,,0.34342379958246344,0.040897335658868106,0.5315860215053764,0.050883452259599046
642,,,,,0.3444676409185804,0.040897335658868106,0.532258064516129,0.050883452259599046
643,,,,,0.3444676409185804,0.04101762194021772,0.532258064516129,0.051393136255521575
644,,,,,0.34498956158663885,0.04101762194021772,0.5329301075268817,0.051393136255521575
645,,,,,0.34498956158663885,0.041077765080892524,0.5329301075268817,0.05147808358817533
646,,,,,0.3455114822546973,0.041077765080892524,0.5336021505376344,0.05147808358817533
647,,,,,0.3455114822546973,0.04113790822156733,0.5336021505376344,0.05156303092082909
648,,,,,0.34603340292275575,0.04113790822156733,0.5342741935483871,0.05156303092082909
649,,,,,0.34603340292275575,0.041318337643591746,0.5342741935483871,0.0517329255861366
650,,,,,0.348643006263048,0.041318337643591746,0.5349462365591398,0.0517329255861366
651,,,,,0.348643006263048,0.04137848078426656,0.5349462365591398,0.05181787291879035
652,,,,,0.3496868475991649,0.04137848078426656,0.5356182795698925,0.05181787291879035
653,,,,,0.3496868475991649,0.04161905334696578,0.5356182795698925,0.05198776758409786
654,,,,,0.35020876826722336,0.04161905334696578,0.5362903225806451,0.05198776758409786
655,,,,,0.35020876826722336,0.04191976905033981,0.5362903225806451,0.052242609582059125
656,,,,,0.3512526096033403,0.04191976905033981,0.5369623655913979,0.052242609582059125
657,,,,,0.3512526096033403,0.04258134359776267,0.5369623655913979,0.05232755691471288
658,,,,,0.35177453027139877,0.04258134359776267,0.5376344086021505,0.05232755691471288
659,,,,,0.35177453027139877,0.04270162987911229,0.5376344086021505,0.05258239891267414
660,,,,,0.3533402922755741,0.04270162987911229,0.5383064516129032,0.05258239891267414
661,,,,,0.3533402922755741,0.0428219161604619,0.5383064516129032,0.05309208290859667
662,,,,,0.35386221294363257,0.0428219161604619,0.5396505376344086,0.05309208290859667
663,,,,,0.35386221294363257,0.042882059301136706,0.5396505376344086,0.05317703024125042
664,,,,,0.35386221294363257,0.04300234558248632,0.5403225806451613,0.05317703024125042
665,,,,,0.35386221294363257,0.04360377698923438,0.5403225806451613,0.053261977573904176
666,,,,,0.354384133611691,0.04360377698923438,0.540994623655914,0.053261977573904176
667,,,,,0.354384133611691,0.04366392012990918,0.540994623655914,0.053516819571865444
668,,,,,0.35490605427974947,0.04366392012990918,0.543010752688172,0.053516819571865444
669,,,,,0.35490605427974947,0.0438443495519336,0.543010752688172,0.0536017669045192
670,,,,,0.3554279749478079,0.0438443495519336,0.5443548387096774,0.0536017669045192
671,,,,,0.3554279749478079,0.04408492211463282,0.5443548387096774,0.05419639823309548
672,,,,,0.36221294363256784,0.04408492211463282,0.5456989247311828,0.05419639823309548
673,,,,,0.36221294363256784,0.04414506525530763,0.5456989247311828,0.05436629289840299
674,,,,,0.36325678496868474,0.04414506525530763,0.5463709677419355,0.05436629289840299
675,,,,,0.36325678496868474,0.04432549467733205,0.5463709677419355,0.0545361875637105
676,,,,,0.3637787056367432,0.04432549467733205,0.5470430107526881,0.0545361875637105
677,,,,,0.3637787056367432,0.04450592409935647,0.5470430107526881,0.05530071355759429
678,,,,,0.36430062630480164,0.04450592409935647,0.5483870967741935,0.05530071355759429
679,,,,,0.36430062630480164,0.04492692608408011,0.5483870967741935,0.05572545022086307
680,,,,,0.36482254697286015,0.04492692608408011,0.5490591397849462,0.05572545022086307
681,,,,,0.36482254697286015,0.044987069224754914,0.5490591397849462,0.05581039755351682
682,,,,,0.3663883089770355,0.044987069224754914,0.5504032258064516,0.05581039755351682
683,,,,,0.3663883089770355,0.04510735550610453,0.5504032258064516,0.056659870880054364
684,,,,,0.3674321503131524,0.04510735550610453,0.5510752688172043,0.056659870880054364
685,,,,,0.3674321503131524,0.045287784928128946,0.5510752688172043,0.056744818212708124
686,,,,,0.3684759916492693,0.045287784928128946,0.551747311827957,0.056744818212708124
687,,,,,0.3684759916492693,0.04534792806880375,0.551747311827957,0.05682976554536188
688,,,,,0.36899791231732776,0.04534792806880375,0.5524193548387096,0.05682976554536188
689,,,,,0.36899791231732776,0.04540807120947856,0.5524193548387096,0.05708460754332314
690,,,,,0.37004175365344466,0.04540807120947856,0.5530913978494624,0.05708460754332314
691,,,,,0.37004175365344466,0.045468214350153364,0.5530913978494624,0.05716955487597689
692,,,,,0.37108559498956156,0.045468214350153364,0.5544354838709677,0.05716955487597689
693,,,,,0.37108559498956156,0.045708786912852586,0.5544354838709677,0.05844376486578321
694,,,,,0.3721294363256785,0.045708786912852586,0.5551075268817204,0.05844376486578321
695,,,,,0.3721294363256785,0.045889216334877005,0.5551075268817204,0.058613659531090725
696,,,,,0.37265135699373697,0.045889216334877005,0.5564516129032258,0.058613659531090725
697,,,,,0.37265135699373697,0.04643050460095026,0.5564516129032258,0.05869860686374448
698,,,,,0.3747390396659708,0.04643050460095026,0.5577956989247311,0.05869860686374448
699,,,,,0.3747390396659708,0.04649064774162507,0.5577956989247311,0.05878355419639823
700,,,,,0.3752609603340292,0.04649064774162507,0.5584677419354839,0.05878355419639823
701,,,,,0.3752609603340292,0.04661093402297468,0.5584677419354839,0.05954808019028202
702,,,,,0.3763048016701461,0.04661093402297468,0.5591397849462365,0.05954808019028202
703,,,,,0.3763048016701461,0.046791363444999096,0.5591397849462365,0.05963302752293578
704,,,,,0.3768267223382046,0.046791363444999096,0.5598118279569892,0.05963302752293578
705,,,,,0.3768267223382046,0.04691164972634871,0.5598118279569892,0.05971797485558954
706,,,,,0.37734864300626303,0.04691164972634871,0.5604838709677419,0.05971797485558954
707,,,,,0.37734864300626303,0.046971792867023514,0.5604838709677419,0.05980292218824329
708,,,,,0.3778705636743215,0.046971792867023514,0.5611559139784946,0.05980292218824329
709,,,,,0.3778705636743215,0.04721236542972274,0.5611559139784946,0.0599728168535508
710,,,,,0.37839248434237993,0.04721236542972274,0.5618279569892473,0.0599728168535508
711,,,,,0.37839248434237993,0.047272508570397546,0.5618279569892473,0.06039755351681957
712,,,,,0.3794363256784969,0.047272508570397546,0.5631720430107527,0.06039755351681957
713,,,,,0.3794363256784969,0.04757322427377158,0.5631720430107527,0.06073734284743459
714,,,,,0.37995824634655534,0.04757322427377158,0.5638440860215054,0.06073734284743459
715,,,,,0.37995824634655534,0.0478137968364708,0.5638440860215054,0.0609072375127421
716,,,,,0.38100208768267224,0.0478137968364708,0.5645161290322581,0.0609072375127421
717,,,,,0.38100208768267224,0.047873939977145605,0.5645161290322581,0.060992184845395855
718,,,,,0.3825678496868476,0.047873939977145605,0.5651881720430108,0.060992184845395855
719,,,,,0.3825678496868476,0.047934083117820415,0.5651881720430108,0.061247026843357116
720,,,,,0.38308977035490605,0.047934083117820415,0.5658602150537635,0.061247026843357116
721,,,,,0.38308977035490605,0.04805436939917002,0.5658602150537635,0.061501868841318384
722,,,,,0.3836116910229645,0.04805436939917002,0.5672043010752689,0.061501868841318384
723,,,,,0.3836116910229645,0.048355085102544056,0.5672043010752689,0.0618416581719334
724,,,,,0.38413361169102295,0.048355085102544056,0.5692204301075269,0.0618416581719334
725,,,,,0.38413361169102295,0.04841522824321886,0.5692204301075269,0.06201155283724091
726,,,,,0.38517745302713985,0.04841522824321886,0.5705645161290323,0.06201155283724091
727,,,,,0.38517745302713985,0.04859565766524328,0.5705645161290323,0.06218144750254842
728,,,,,0.38674321503131526,0.04859565766524328,0.5719086021505376,0.06218144750254842
729,,,,,0.38674321503131526,0.048776087087267696,0.5719086021505376,0.06269113149847094
730,,,,,0.38778705636743216,0.048776087087267696,0.5725806451612904,0.06269113149847094
731,,,,,0.38778705636743216,0.04889637336861731,0.5725806451612904,0.06286102616377846
732,,,,,0.3883089770354906,0.04889637336861731,0.573252688172043,0.06286102616377846
733,,,,,0.3883089770354906,0.049377518494015754,0.573252688172043,0.06294597349643222
734,,,,,0.3893528183716075,0.049377518494015754,0.5752688172043011,0.06294597349643222
735,,,,,0.3893528183716075,0.04955794791604017,0.5752688172043011,0.06337071015970099
736,,,,,0.3903966597077244,0.04955794791604017,0.5759408602150538,0.06337071015970099
737,,,,,0.3903966597077244,0.04973837733806459,0.5759408602150538,0.063710499490316
738,,,,,0.39091858037578286,0.04973837733806459,0.5772849462365591,0.063710499490316
739,,,,,0.39091858037578286,0.04991880676008901,0.5772849462365591,0.06439007815154604
740,,,,,0.3935281837160752,0.04991880676008901,0.5779569892473119,0.06439007815154604
741,,,,,0.3935281837160752,0.05009923618211343,0.5779569892473119,0.06455997281685355
742,,,,,0.3940501043841336,0.05009923618211343,0.5793010752688172,0.06455997281685355
743,,,,,0.3940501043841336,0.05039995188548746,0.5793010752688172,0.0654094461433911
744,,,,,0.39509394572025053,0.05039995188548746,0.5799731182795699,0.0654094461433911
745,,,,,0.39509394572025053,0.05046009502616226,0.5799731182795699,0.06549439347604485
746,,,,,0.39613778705636743,0.05046009502616226,0.5806451612903226,0.06549439347604485
747,,,,,0.39613778705636743,0.05064052444818668,0.5806451612903226,0.06557934080869861
748,,,,,0.3966597077244259,0.05064052444818668,0.581989247311828,0.06557934080869861
749,,,,,0.3966597077244259,0.05070066758886149,0.581989247311828,0.0663438668025824
750,,,,,0.39718162839248433,0.05070066758886149,0.5833333333333334,0.0663438668025824
751,,,,,0.39718162839248433,0.050760810729536296,0.5833333333333334,0.06685355079850493
752,,,,,0.3977035490605428,0.050760810729536296,0.584005376344086,0.06685355079850493
753,,,,,0.3977035490605428,0.05106152643291033,0.584005376344086,0.06693849813115868
754,,,,,0.3987473903966597,0.05106152643291033,0.5860215053763441,0.06693849813115868
755,,,,,0.3987473903966597,0.05112166957358513,0.5860215053763441,0.06702344546381243
756,,,,,0.39926931106471814,0.05112166957358513,0.5866935483870968,0.06702344546381243
757,,,,,0.39926931106471814,0.05130209899560955,0.5866935483870968,0.06710839279646619
758,,,,,0.39979123173277664,0.05130209899560955,0.5880376344086021,0.06710839279646619
759,,,,,0.39979123173277664,0.05154267155830877,0.5880376344086021,0.06719334012911994
760,,,,,0.4003131524008351,0.05154267155830877,0.5887096774193549,0.06719334012911994
761,,,,,0.4003131524008351,0.05160281469898358,0.5887096774193549,0.06753312945973497
762,,,,,0.401356993736952,0.05160281469898358,0.5893817204301075,0.06753312945973497
763,,,,,0.401356993736952,0.05166295783965839,0.5893817204301075,0.06770302412504248
764,,,,,0.40187891440501045,0.05166295783965839,0.5900537634408602,0.06770302412504248
765,,,,,0.40187891440501045,0.05196367354303242,0.5900537634408602,0.06846755011892626
766,,,,,0.4024008350730689,0.05196367354303242,0.5907258064516129,0.06846755011892626
767,,,,,0.4024008350730689,0.05202381668370722,0.5907258064516129,0.06855249745158003
768,,,,,0.4034446764091858,0.05202381668370722,0.5913978494623656,0.06855249745158003
769,,,,,0.4034446764091858,0.05214410296505684,0.5913978494623656,0.06889228678219504
770,,,,,0.4044885177453027,0.05214410296505684,0.5920698924731183,0.06889228678219504
771,,,,,0.4044885177453027,0.052504961809105674,0.5920698924731183,0.06931702344546381
772,,,,,0.40501043841336115,0.052504961809105674,0.592741935483871,0.06931702344546381
773,,,,,0.40501043841336115,0.05262524809045528,0.592741935483871,0.06957186544342507
774,,,,,0.4055323590814196,0.05262524809045528,0.5940860215053764,0.06957186544342507
775,,,,,0.4055323590814196,0.052745534371804896,0.5940860215053764,0.06982670744138635
776,,,,,0.40605427974947805,0.052745534371804896,0.594758064516129,0.06982670744138635
777,,,,,0.40605427974947805,0.0528056775124797,0.594758064516129,0.0699116547740401
778,,,,,0.407098121085595,0.0528056775124797,0.5961021505376344,0.0699116547740401
779,,,,,0.407098121085595,0.05358753834125218,0.5961021505376344,0.0700815494393476
780,,,,,0.40762004175365346,0.05358753834125218,0.5967741935483871,0.0700815494393476
781,,,,,0.40762004175365346,0.053828110903951405,0.5967741935483871,0.0717804960924227
782,,,,,0.4081419624217119,0.053828110903951405,0.5974462365591398,0.0717804960924227
783,,,,,0.4081419624217119,0.05388825404462621,0.5974462365591398,0.07246007475365274
784,,,,,0.40866388308977036,0.05388825404462621,0.5981182795698925,0.07246007475365274
785,,,,,0.40866388308977036,0.05394839718530102,0.5981182795698925,0.07254502208630649
786,,,,,0.4091858037578288,0.05394839718530102,0.5987903225806451,0.07254502208630649
787,,,,,0.4091858037578288,0.05418896974800024,0.5987903225806451,0.07279986408426775
788,,,,,0.40970772442588727,0.05418896974800024,0.6001344086021505,0.07279986408426775
789,,,,,0.40970772442588727,0.05436939917002466,0.6001344086021505,0.07339449541284404
790,,,,,0.4102296450939457,0.05436939917002466,0.6014784946236559,0.07339449541284404
791,,,,,0.4102296450939457,0.05460997173272388,0.6014784946236559,0.0734794427454978
792,,,,,0.41075156576200417,0.05460997173272388,0.6021505376344086,0.0734794427454978
793,,,,,0.41075156576200417,0.05497083057677272,0.6021505376344086,0.07356439007815155
794,,,,,0.4112734864300626,0.05497083057677272,0.6028225806451613,0.07356439007815155
795,,,,,0.4112734864300626,0.05509111685812233,0.6028225806451613,0.07415902140672782
796,,,,,0.41179540709812107,0.05509111685812233,0.6041666666666666,0.07415902140672782
797,,,,,0.41179540709812107,0.05527154628014675,0.6041666666666666,0.07432891607203534
798,,,,,0.4123173277661795,0.05527154628014675,0.6048387096774194,0.07432891607203534
799,,,,,0.4123173277661795,0.055572261983520777,0.6048387096774194,0.07517838939857288
800,,,,,0.4123173277661795,0.05569254826487039,0.605510752688172,0.07517838939857288
801,,,,,0.4123173277661795,0.055752691405545195,0.605510752688172,0.07619775739041794
802,,,,,0.41283924843423797,0.055752691405545195,0.6061827956989247,0.07619775739041794
803,,,,,0.41283924843423797,0.055812834546220005,0.6061827956989247,0.07636765205572545
804,,,,,0.4133611691022965,0.055812834546220005,0.6075268817204301,0.07636765205572545
805,,,,,0.4133611691022965,0.05593312082756961,0.6075268817204301,0.07662249405368672
806,,,,,0.41388308977035493,0.05593312082756961,0.6081989247311828,0.07662249405368672
807,,,,,0.41388308977035493,0.05629397967161845,0.6081989247311828,0.07704723071695549
808,,,,,0.41492693110647183,0.05629397967161845,0.6088709677419355,0.07704723071695549
809,,,,,0.41492693110647183,0.056414265952968064,0.6088709677419355,0.07747196738022426
810,,,,,0.4154488517745303,0.056414265952968064,0.6095430107526881,0.07747196738022426
811,,,,,0.4154488517745303,0.05659469537499248,0.6095430107526881,0.07755691471287801
812,,,,,0.41805845511482254,0.05659469537499248,0.6102150537634409,0.07755691471287801
813,,,,,0.41805845511482254,0.0567751247970169,0.6102150537634409,0.07781175671083929
814,,,,,0.418580375782881,0.0567751247970169,0.6108870967741935,0.07781175671083929
815,,,,,0.418580375782881,0.05701569735971612,0.6108870967741935,0.07806659870880055
816,,,,,0.41910229645093944,0.05701569735971612,0.6122311827956989,0.07806659870880055
817,,,,,0.41910229645093944,0.057135983641065737,0.6122311827956989,0.07832144070676181
818,,,,,0.4196242171189979,0.057135983641065737,0.6129032258064516,0.07832144070676181
819,,,,,0.4196242171189979,0.05719612678174054,0.6129032258064516,0.07849133537206932
820,,,,,0.42066805845511485,0.05719612678174054,0.6149193548387096,0.07849133537206932
821,,,,,0.42066805845511485,0.05749684248511457,0.6149193548387096,0.07874617737003058
822,,,,,0.4222338204592902,0.05749684248511457,0.6155913978494624,0.07874617737003058
823,,,,,0.4222338204592902,0.057737415047813795,0.6155913978494624,0.07917091403329936
824,,,,,0.42275574112734865,0.057737415047813795,0.616263440860215,0.07917091403329936
825,,,,,0.42275574112734865,0.057977987610513024,0.616263440860215,0.07993544002718314
826,,,,,0.4232776617954071,0.057977987610513024,0.6169354838709677,0.07993544002718314
827,,,,,0.4232776617954071,0.05803813075118783,0.6169354838709677,0.08010533469249066
828,,,,,0.42379958246346555,0.05803813075118783,0.6176075268817204,0.08010533469249066
829,,,,,0.42379958246346555,0.05815841703253744,0.6176075268817204,0.08019028202514442
830,,,,,0.424321503131524,0.05815841703253744,0.6189516129032258,0.08019028202514442
831,,,,,0.424321503131524,0.058218560173212246,0.6189516129032258,0.08027522935779817
832,,,,,0.42484342379958245,0.058218560173212246,0.6196236559139785,0.08027522935779817
833,,,,,0.42484342379958245,0.05833884645456186,0.6196236559139785,0.0818892286782195
834,,,,,0.4253653444676409,0.05833884645456186,0.6202956989247311,0.0818892286782195
835,,,,,0.4253653444676409,0.0587598484392855,0.6202956989247311,0.08222901800883452
836,,,,,0.42588726513569936,0.0587598484392855,0.6209677419354839,0.08222901800883452
837,,,,,0.42588726513569936,0.05948156612738317,0.6209677419354839,0.08256880733944955
838,,,,,0.42588726513569936,0.05960185240873278,0.6216397849462365,0.08256880733944955
839,,,,,0.42588726513569936,0.059722138690082395,0.6216397849462365,0.0828236493374108
840,,,,,0.4264091858037578,0.059722138690082395,0.6223118279569892,0.0828236493374108
841,,,,,0.4264091858037578,0.06032357009683045,0.6223118279569892,0.08290859667006456
842,,,,,0.42693110647181626,0.06032357009683045,0.6229838709677419,0.08290859667006456
843,,,,,0.42693110647181626,0.06050399951885487,0.6229838709677419,0.08299354400271831
844,,,,,0.42745302713987476,0.06050399951885487,0.6236559139784946,0.08299354400271831
